,num1(100),num1(10),num1(1),num2(100),num2(10),num2(1),+/-
43116,0,6,3,3,4,9,0
43117,3,4,7,1,4,2,0
43118,8,9,2,0,5,7,0
43119,0,7,2,5,6,3,0
43120,5,1,4,6,1,1,0
43121,5,9,6,8,6,4,0
43122,8,4,0,2,4,7,0
43123,0,4,5,9,8,6,0
43124,4,3,7,1,6,0,0
43125,7,3,5,3,4,3,0
43126,8,8,8,5,2,2,0
43127,3,8,7,8,7,1,0
43128,0,0,2,3,5,0,0
43129,6,2,4,6,4,9,0
43130,8,5,7,1,3,1,0
43131,4,7,6,6,5,6,0
43132,5,5,0,6,6,7,0
43133,7,7,2,3,2,2,0
43134,7,8,6,1,1,6,0
43135,6,6,3,0,0,5,0
43136,3,3,1,0,1,9,0
43137,7,5,2,9,0,5,0
43138,5,3,8,1,2,4,0
43139,6,7,5,3,5,6,0
43140,1,0,8,8,2,9,0
43141,1,5,5,4,0,7,0
43142,0,3,6,0,8,3,0
43143,1,8,3,8,7,5,0
43144,5,7,8,9,8,2,0
43145,0,7,2,3,1,3,0
43146,8,1,4,7,9,8,0
43147,5,6,0,1,0,6,0
43148,9,2,6,0,0,9,0
43149,7,2,3,4,6,0,0
43150,7,2,8,8,7,9,0
43151,9,6,3,3,6,3,0
43152,7,4,9,1,2,8,0
43153,6,7,5,9,0,1,0
43154,1,9,9,3,9,1,0
43155,6,8,8,8,9,3,0
43156,9,4,8,6,9,6,0
43157,9,4,1,3,8,2,0
43158,1,6,2,6,3,8,0
43159,1,6,4,5,2,6,0
43160,0,1,8,0,4,6,0
43161,3,6,1,6,2,7,0
43162,8,2,7,9,2,0,0
43163,7,4,0,2,6,2,0
43164,1,5,8,2,7,8,0
43165,7,6,0,9,4,9,0
43166,4,5,9,1,9,9,0
43167,2,3,1,6,2,9,0
43168,1,9,2,8,9,9,0
43169,7,9,3,5,2,7,0
43170,9,4,3,2,1,4,0
43171,6,7,5,8,6,7,0
43172,1,8,0,7,7,9,0
43173,1,3,4,0,0,7,0
43174,9,7,3,6,8,6,0
43175,0,4,1,2,5,2,0
43176,3,8,2,9,4,7,0
43177,6,9,1,5,4,8,0
43178,7,5,0,0,4,0,0
43179,3,1,9,5,2,1,0
43180,1,3,9,5,4,4,0
43181,3,4,5,9,6,0,0
43182,9,9,7,9,3,9,0
43183,5,0,1,6,3,3,0
43184,0,0,6,6,7,3,0
43185,4,3,4,4,5,8,0
43186,6,5,0,3,6,5,0
43187,8,0,5,7,7,1,0
43188,7,4,1,1,8,0,0
43189,3,6,9,1,6,0,0
43190,4,1,2,4,0,8,0
43191,6,4,2,7,2,5,0
43192,0,5,5,1,8,6,0
43193,8,1,4,2,6,5,0
43194,4,4,8,6,0,5,0
43195,4,9,8,1,9,7,0
43196,0,1,4,6,4,2,0
43197,0,5,5,7,2,1,0
43198,8,9,9,0,4,0,0
43199,5,0,2,3,2,8,0
43200,1,1,3,5,1,2,0
43201,8,1,1,3,1,2,0
43202,7,6,8,0,3,2,0
43203,0,5,5,3,8,4,0
43204,1,5,4,8,6,2,0
43205,4,3,1,5,9,4,0
43206,2,3,4,8,5,5,0
43207,3,8,2,6,2,0,0
43208,2,1,5,3,4,5,0
43209,3,2,5,2,7,7,0
43210,7,5,5,7,8,3,0
43211,4,4,0,4,7,2,0
43212,3,4,2,6,3,1,0
43213,7,9,7,1,0,6,0
43214,3,6,2,5,9,3,0
43215,0,0,6,5,0,4,0
43216,9,3,0,7,7,4,0
43217,9,1,2,3,6,4,0
43218,9,5,4,1,7,7,0
43219,4,8,9,6,5,6,0
43220,2,5,3,2,9,7,0
43221,5,1,7,7,4,4,0
43222,3,2,7,7,1,6,0
43223,2,0,4,5,1,9,0
43224,4,4,9,4,2,4,0
43225,9,0,6,4,5,2,0
43226,8,1,8,4,5,4,0
43227,4,8,1,0,2,3,0
43228,9,9,1,9,7,9,0
43229,0,6,7,9,1,3,0
43230,0,2,9,4,0,3,0
43231,2,7,1,7,7,8,0
43232,1,7,1,7,2,7,0
43233,7,5,9,2,6,9,0
43234,4,4,2,5,1,2,0
43235,6,0,0,2,7,1,0
43236,6,4,9,5,2,2,0
43237,3,2,8,5,0,8,0
43238,4,9,4,1,3,3,0
43239,7,2,7,8,6,6,0
43240,5,1,0,5,5,3,0
43241,5,1,7,3,1,9,0
43242,3,0,0,9,9,1,0
43243,2,9,7,1,0,3,0
43244,1,2,9,1,8,9,0
43245,8,5,9,6,3,8,0
43246,9,4,4,5,5,3,0
43247,1,0,5,1,0,4,0
43248,4,3,6,4,6,7,0
43249,3,0,6,7,6,7,0
43250,3,7,2,9,8,0,0
43251,8,0,6,3,7,8,0
43252,2,2,8,7,4,4,0
43253,7,0,0,3,0,0,0
43254,8,7,7,4,4,7,0
43255,9,4,9,6,0,3,0
43256,7,1,7,6,5,4,0
43257,7,4,3,3,1,5,0
43258,9,3,3,6,4,3,0
43259,0,5,8,9,9,6,0
43260,8,4,9,8,1,2,0
43261,8,8,9,0,6,7,0
43262,3,5,0,0,2,9,0
43263,0,0,9,9,7,9,0
43264,5,3,4,0,2,9,0
43265,0,4,4,3,4,6,0
43266,4,9,5,2,5,0,0
43267,8,7,7,9,5,8,0
43268,5,4,5,5,6,4,0
43269,9,8,4,2,7,2,0
43270,8,3,6,6,0,9,0
43271,7,7,5,4,6,8,0
43272,2,0,7,4,9,4,0
43273,6,4,4,5,3,6,0
43274,4,6,5,0,4,4,0
43275,5,1,2,3,7,6,0
43276,5,5,5,8,2,1,0
43277,5,6,1,1,7,1,0
43278,6,9,2,1,3,7,0
43279,3,0,3,9,1,1,0
43280,2,9,8,1,3,9,0
43281,7,3,5,6,8,6,0
43282,2,5,4,6,3,8,0
43283,3,2,2,6,9,6,0
43284,7,2,2,6,0,0,0
43285,9,7,0,0,0,7,0
43286,2,0,9,2,2,9,0
43287,6,9,2,1,8,3,0
43288,9,7,9,0,0,1,0
43289,8,3,3,1,6,5,0
43290,2,5,2,8,8,1,0
43291,5,3,1,1,4,9,0
43292,7,6,2,7,0,3,0
43293,0,0,2,3,3,5,0
43294,4,8,5,5,8,6,0
43295,3,3,3,1,6,0,0
43296,6,2,4,3,3,7,0
43297,9,2,4,2,6,5,0
43298,5,0,6,9,7,0,0
43299,1,3,1,6,7,4,0
43300,2,6,8,7,5,5,0
43301,3,1,6,5,7,8,0
43302,9,3,2,2,5,7,0
43303,1,9,1,0,9,8,0
43304,5,2,2,6,5,8,0
43305,0,2,1,7,6,1,0
43306,2,9,6,9,3,4,0
43307,4,3,3,2,2,3,0
43308,9,7,8,0,6,9,0
43309,8,2,3,0,3,0,0
43310,8,2,8,3,4,6,0
43311,0,1,8,8,2,8,0
43312,7,3,8,7,1,8,0
43313,9,7,6,8,8,3,0
43314,0,5,8,5,8,5,0
43315,3,7,8,4,9,2,0
43316,5,4,8,4,9,1,0
43317,9,2,6,4,7,7,0
43318,9,1,8,8,5,8,0
43319,0,9,9,7,1,3,0
43320,9,2,3,8,0,7,0
43321,5,3,6,3,4,7,0
43322,2,4,1,7,3,1,0
43323,7,4,4,6,8,0,0
43324,5,9,2,8,2,9,0
43325,8,6,7,7,6,6,0
43326,1,9,7,7,7,5,0
43327,5,1,1,8,9,3,0
43328,2,0,4,4,0,4,0
43329,5,7,3,2,8,0,0
43330,0,5,2,8,6,0,0
43331,0,7,7,7,0,7,0
43332,4,8,2,2,7,4,0
43333,1,7,9,4,6,2,0
43334,0,8,5,8,0,5,0
43335,6,9,0,4,8,2,0
43336,6,9,5,7,7,0,0
43337,5,5,4,5,5,5,0
43338,9,2,1,3,6,1,0
43339,1,4,8,8,7,6,0
43340,5,1,4,6,2,6,0
43341,0,7,9,9,3,2,0
43342,7,5,5,0,6,4,0
43343,3,8,1,6,2,3,0
43344,3,4,4,7,2,7,0
43345,4,8,6,3,7,5,0
43346,0,2,6,6,0,7,0
43347,4,5,9,0,6,1,0
43348,3,6,1,8,5,5,0
43349,9,3,4,7,5,0,0
43350,2,9,2,2,3,4,0
43351,6,5,5,2,2,8,0
43352,3,5,0,9,8,4,0
43353,8,1,8,8,0,5,0
43354,6,9,1,6,1,6,0
43355,3,4,5,2,1,1,0
43356,9,3,2,8,9,9,0
43357,4,4,7,4,4,6,0
43358,3,7,2,4,2,1,0
43359,5,3,6,4,2,1,0
43360,9,9,1,8,7,5,0
43361,3,3,7,1,6,7,0
43362,1,3,5,8,4,1,0
43363,6,7,6,1,1,3,0
43364,0,7,6,3,2,7,0
43365,0,4,8,8,5,8,0
43366,8,2,3,0,1,0,0
43367,2,8,5,6,4,7,0
43368,8,1,5,0,7,6,0
43369,1,6,1,5,7,8,0
43370,6,9,9,8,8,0,0
43371,9,1,0,3,5,0,0
43372,6,4,4,4,5,7,0
43373,2,1,4,4,4,7,0
43374,9,9,7,7,1,2,0
43375,5,3,1,6,2,4,0
43376,7,8,5,2,1,7,0
43377,3,2,6,4,0,8,0
43378,7,2,2,0,2,8,0
43379,6,6,1,9,9,1,0
43380,5,9,1,4,7,8,0
43381,6,7,5,0,7,2,0
43382,7,2,4,5,3,6,0
43383,6,2,3,4,1,1,0
43384,7,8,8,8,9,3,0
43385,0,8,8,1,8,9,0
43386,3,9,0,1,6,4,0
43387,0,1,9,9,9,0,0
43388,1,5,7,5,7,1,0
43389,2,0,8,9,3,8,0
43390,1,3,9,1,4,2,0
43391,2,3,1,6,8,1,0
43392,4,8,0,2,4,4,0
43393,8,2,7,2,4,0,0
43394,6,2,9,4,5,1,0
43395,1,9,0,3,8,4,0
43396,8,2,0,7,4,3,0
43397,6,6,9,4,8,2,0
43398,2,7,2,7,7,9,0
43399,8,3,7,2,3,6,0
43400,7,3,9,7,3,9,0
43401,0,5,9,3,4,1,0
43402,9,5,3,8,2,5,0
43403,2,9,3,9,6,9,0
43404,4,9,9,3,3,6,0
43405,2,2,7,8,8,7,0
43406,4,6,5,1,4,9,0
43407,3,8,9,8,5,3,0
43408,4,6,0,7,9,4,0
43409,2,0,9,4,9,0,0
43410,5,9,6,7,3,2,0
43411,8,9,8,1,6,3,0
43412,5,6,0,3,2,4,0
43413,3,8,7,3,9,6,0
43414,6,8,9,5,4,4,0
43415,3,6,6,9,2,1,0
43416,8,2,2,3,5,8,0
43417,4,5,9,7,1,0,0
43418,8,2,6,1,6,6,0
43419,6,1,7,3,2,8,0
43420,8,2,0,3,0,9,0
43421,4,9,5,4,2,7,0
43422,8,6,2,9,0,3,0
43423,0,0,4,6,6,3,0
43424,7,4,8,0,9,5,0
43425,2,4,7,3,3,7,0
43426,3,9,0,2,3,7,0
43427,9,3,8,1,7,3,0
43428,2,3,5,3,9,2,0
43429,8,6,2,2,8,4,0
43430,6,3,5,2,6,9,0
43431,2,0,6,0,1,6,0
43432,2,9,4,5,4,2,0
43433,0,4,5,9,0,9,0
43434,6,9,7,8,2,4,0
43435,9,8,3,7,0,4,0
43436,8,4,3,9,1,0,0
43437,3,5,7,7,7,3,0
43438,6,7,0,8,0,2,0
43439,7,0,9,9,9,1,0
43440,5,3,8,1,1,6,0
43441,3,2,5,9,3,8,0
43442,6,9,5,5,6,9,0
43443,6,4,9,1,2,0,0
43444,7,6,5,5,4,9,0
43445,5,4,6,5,9,3,0
43446,9,6,5,7,5,6,0
43447,5,2,0,6,1,1,0
43448,5,4,2,5,8,4,0
43449,9,4,5,0,6,0,0
43450,8,6,2,6,2,9,0
43451,3,4,7,8,0,3,0
43452,2,0,6,3,1,0,0
43453,0,1,8,2,0,4,0
43454,6,7,7,2,2,5,0
43455,6,0,0,5,4,7,0
43456,8,8,5,6,4,4,0
43457,8,7,5,7,3,5,0
43458,9,0,1,1,0,0,0
43459,9,4,3,1,8,9,0
43460,7,9,9,1,6,3,0
43461,3,6,5,6,2,4,0
43462,2,8,0,5,2,1,0
43463,6,2,5,0,9,4,0
43464,2,5,0,6,3,7,0
43465,7,2,5,0,1,3,0
43466,5,4,8,2,0,4,0
43467,0,7,9,8,2,5,0
43468,5,6,6,9,2,8,0
43469,4,0,0,5,2,8,0
43470,1,8,6,4,8,8,0
43471,2,5,4,7,4,6,0
43472,3,6,5,6,3,0,0
43473,1,3,5,7,9,8,0
43474,5,9,2,4,1,4,0
43475,0,0,6,6,2,0,0
43476,6,1,7,1,5,2,0
43477,3,7,1,7,5,1,0
43478,2,2,1,9,5,1,0
43479,1,1,2,4,3,6,0
43480,5,5,0,0,5,6,0
43481,0,4,5,7,3,8,0
43482,5,0,5,7,8,7,0
43483,2,1,3,4,6,2,0
43484,5,6,4,2,4,0,0
43485,7,3,2,9,6,8,0
43486,2,7,1,5,3,6,0
43487,6,6,5,9,1,1,0
43488,3,4,9,0,8,8,0
43489,6,9,3,8,4,1,0
43490,8,5,8,2,4,1,0
43491,9,1,4,8,8,6,0
43492,7,0,4,2,0,2,0
43493,9,7,5,9,4,9,0
43494,6,3,4,4,5,4,0
43495,7,7,4,0,9,0,0
43496,3,4,4,3,2,6,0
43497,5,2,7,6,5,7,0
43498,8,3,9,3,1,1,0
43499,7,3,3,4,2,3,0
43500,0,8,8,3,1,0,0
43501,0,4,7,5,1,4,0
43502,3,0,0,6,6,3,0
43503,5,1,7,4,0,0,0
43504,5,2,5,1,7,2,0
43505,5,9,4,2,0,3,0
43506,6,3,3,5,7,1,0
43507,7,3,8,8,9,6,0
43508,9,5,0,8,1,3,0
43509,6,1,8,0,5,5,0
43510,9,3,0,1,3,5,0
43511,8,6,1,3,6,5,0
43512,5,3,3,0,8,1,0
43513,3,6,9,2,3,5,0
43514,8,7,1,0,9,0,0
43515,6,5,0,5,2,4,0
43516,4,0,3,2,8,2,0
43517,5,3,4,1,3,8,0
43518,0,9,3,4,6,4,0
43519,7,2,6,0,5,0,0
43520,5,5,8,8,9,4,0
43521,6,3,0,9,7,5,0
43522,9,6,3,1,6,0,0
43523,9,8,0,5,7,4,0
43524,7,5,9,6,8,1,0
43525,8,0,3,9,6,0,0
43526,7,6,3,5,3,1,0
43527,2,9,5,9,8,8,0
43528,4,8,0,6,3,2,0
43529,9,3,2,1,7,4,0
43530,2,3,9,5,8,4,0
43531,0,1,8,1,0,6,0
43532,3,3,9,0,0,8,0
43533,7,1,5,8,4,7,0
43534,0,6,8,2,9,3,0
43535,7,9,2,6,8,4,0
43536,9,0,3,5,2,0,0
43537,8,6,8,4,1,2,0
43538,4,2,5,5,0,9,0
43539,6,6,9,8,6,0,0
43540,2,9,8,4,0,2,0
43541,3,2,6,3,8,2,0
43542,0,6,8,2,9,5,0
43543,9,3,3,6,4,6,0
43544,7,1,7,9,4,5,0
43545,8,0,3,8,6,4,0
43546,1,5,4,2,8,0,0
43547,5,0,3,9,6,9,0
43548,0,3,1,1,0,1,0
43549,7,9,8,5,4,6,0
43550,3,9,3,5,5,4,0
43551,5,1,2,7,8,6,0
43552,8,5,1,9,3,1,0
43553,7,4,5,3,3,4,0
43554,3,1,2,5,6,9,0
43555,9,6,9,7,6,9,0
43556,5,6,1,1,2,5,0
43557,5,1,5,7,5,0,0
43558,4,9,6,5,8,5,0
43559,8,8,1,9,7,6,0
43560,2,7,4,4,3,6,0
43561,2,9,7,7,8,5,0
43562,7,9,7,9,9,8,0
43563,7,5,9,4,9,8,0
43564,0,2,9,7,5,1,0
43565,3,9,8,4,2,2,0
43566,6,0,5,5,5,3,0
43567,8,1,0,1,8,5,0
43568,9,0,7,7,8,1,0
43569,6,0,7,4,8,3,0
43570,2,0,2,5,0,1,0
43571,5,8,6,6,7,8,0
43572,8,0,6,4,2,7,0
43573,6,4,0,1,2,2,0
43574,7,7,0,3,7,6,0
43575,4,1,8,3,0,2,0
43576,5,1,4,5,8,7,0
43577,6,6,9,5,8,2,0
43578,6,0,2,8,3,7,0
43579,4,6,5,4,2,2,0
43580,8,3,5,6,8,4,0
43581,8,1,6,3,2,0,0
43582,1,4,3,4,9,7,0
43583,1,7,2,2,9,8,0
43584,1,3,4,2,0,4,0
43585,7,8,6,5,5,5,0
43586,3,3,9,9,9,9,0
43587,1,0,9,0,2,6,0
43588,9,4,6,5,4,5,0
43589,8,8,0,9,9,3,0
43590,9,7,5,1,3,7,0
43591,2,3,5,0,0,1,0
43592,1,7,4,6,5,5,0
43593,6,0,3,3,9,6,0
43594,4,5,1,2,8,0,0
43595,0,5,3,7,3,1,0
43596,6,4,8,4,1,4,0
43597,2,9,1,7,8,6,0
43598,3,6,8,2,4,8,0
43599,8,8,0,8,4,5,0
43600,1,4,1,7,9,5,0
43601,1,6,8,1,7,8,0
43602,2,1,1,7,5,4,0
43603,0,9,9,4,5,2,0
43604,7,0,9,2,5,2,0
43605,8,2,7,2,8,0,0
43606,9,6,5,2,8,5,0
43607,7,3,7,0,8,8,0
43608,9,7,4,3,6,1,0
43609,5,7,9,3,4,5,0
43610,5,6,5,2,7,9,0
43611,3,5,3,4,4,2,0
43612,9,8,3,9,3,2,0
43613,4,5,9,1,3,9,0
43614,8,4,9,9,5,6,0
43615,6,0,4,2,7,6,0
43616,1,8,4,0,1,1,0
43617,6,9,1,5,6,9,0
43618,8,7,9,1,1,0,0
43619,7,0,3,8,0,9,0
43620,3,2,0,1,9,3,0
43621,4,6,0,7,9,8,0
43622,8,9,5,2,0,9,0
43623,7,7,9,6,7,6,0
43624,2,4,8,6,2,7,0
43625,4,2,1,1,3,1,0
43626,3,4,4,7,4,4,0
43627,9,4,9,4,0,1,0
43628,0,3,2,6,5,8,0
43629,6,8,5,8,1,5,0
43630,1,0,7,2,9,4,0
43631,7,2,1,3,7,5,0
43632,4,2,9,1,2,1,0
43633,6,7,3,7,3,3,0
43634,3,8,1,0,6,6,0
43635,3,4,2,6,7,7,0
43636,7,7,9,1,3,1,0
43637,6,9,8,5,4,1,0
43638,3,1,1,1,8,4,0
43639,6,0,2,6,6,9,0
43640,7,7,7,6,9,5,0
43641,4,9,5,6,7,4,0
43642,3,3,4,1,5,4,0
43643,5,1,8,7,9,0,0
43644,7,0,1,7,1,0,0
43645,9,3,2,3,8,5,0
43646,9,4,8,3,6,0,0
43647,3,5,9,6,4,9,0
43648,0,9,4,4,0,9,0
43649,7,9,5,2,8,7,0
43650,7,3,6,7,2,6,0
43651,4,8,1,7,5,5,0
43652,1,2,2,3,1,0,0
43653,3,5,5,3,5,4,0
43654,9,1,9,2,8,9,0
43655,5,9,0,3,3,1,0
43656,8,7,3,7,9,8,0
43657,5,4,6,4,9,0,0
43658,7,0,6,6,8,7,0
43659,1,7,7,6,0,0,0
43660,0,4,9,5,9,9,0
43661,6,0,9,0,3,5,0
43662,8,8,7,6,1,0,0
43663,5,2,7,2,3,1,0
43664,2,9,4,3,6,6,0
43665,3,8,6,4,6,5,0
43666,7,4,0,9,2,5,0
43667,6,4,6,3,7,2,0
43668,5,5,9,5,6,8,0
43669,9,0,4,3,6,3,0
43670,7,6,6,0,6,8,0
43671,9,3,8,8,3,9,0
43672,5,4,9,8,4,6,0
43673,0,5,6,4,7,5,0
43674,2,2,6,8,8,6,0
43675,9,4,4,6,3,2,0
43676,0,4,1,8,8,3,0
43677,6,1,4,5,6,2,0
43678,7,0,9,3,3,3,0
43679,1,4,1,6,1,3,0
43680,0,6,8,3,8,6,0
43681,1,7,4,6,8,9,0
43682,9,4,1,7,2,8,0
43683,3,2,3,7,1,1,0
43684,0,5,4,7,4,2,0
43685,6,0,1,2,5,0,0
43686,7,8,0,7,2,7,0
43687,7,6,8,4,0,7,0
43688,7,0,3,6,6,4,0
43689,3,0,9,1,4,8,0
43690,4,0,4,9,5,0,0
43691,5,7,4,9,5,4,0
43692,2,0,3,3,6,4,0
43693,4,6,8,2,5,0,0
43694,7,2,5,7,3,8,0
43695,1,2,3,4,6,9,0
43696,6,1,3,4,8,9,0
43697,5,6,5,6,1,7,0
43698,5,5,7,7,8,2,0
43699,4,5,7,1,0,0,0
43700,4,5,5,1,2,9,0
43701,5,5,3,4,1,2,0
43702,7,7,3,6,3,2,0
43703,8,6,4,4,1,1,0
43704,0,4,9,4,2,0,0
43705,0,1,2,5,2,1,0
43706,4,1,6,3,0,8,0
43707,4,7,0,1,6,6,0
43708,9,4,8,9,9,2,0
43709,8,5,6,9,4,1,0
43710,7,2,0,8,6,9,0
43711,0,7,3,6,9,0,0
43712,7,5,9,9,4,3,0
43713,1,0,1,8,3,5,0
43714,8,1,4,7,0,9,0
43715,6,8,7,8,0,5,0
43716,4,4,5,1,0,1,0
43717,0,1,4,7,2,3,0
43718,4,4,2,8,7,4,0
43719,1,0,7,7,4,3,0
43720,6,8,6,5,0,2,0
43721,3,4,9,9,7,2,0
43722,9,2,4,2,1,7,0
43723,2,4,7,0,6,5,0
43724,4,9,6,1,9,0,0
43725,3,0,0,4,6,2,0
43726,8,2,8,1,1,2,0
43727,5,3,0,7,5,3,0
43728,9,6,9,1,6,6,0
43729,7,7,3,5,4,3,0
43730,2,0,8,1,5,7,0
43731,2,8,0,9,4,2,0
43732,9,7,5,7,6,2,0
43733,9,8,2,7,5,0,0
43734,1,8,0,5,9,0,0
43735,7,5,8,3,9,5,0
43736,7,6,8,0,6,6,0
43737,3,1,5,4,9,7,0
43738,9,7,9,9,5,7,0
43739,3,9,7,2,6,6,0
43740,7,9,3,2,2,6,0
43741,5,7,1,9,3,5,0
43742,7,7,0,2,2,6,0
43743,1,5,8,9,6,8,0
43744,8,8,9,2,2,4,0
43745,7,3,5,0,4,8,0
43746,2,2,7,2,6,4,0
43747,5,0,9,6,6,5,0
43748,9,1,9,1,2,2,0
43749,2,1,9,6,1,1,0
43750,4,3,3,0,1,7,0
43751,9,9,3,0,6,7,0
43752,7,7,8,0,2,4,0
43753,3,5,8,4,5,2,0
43754,0,5,8,5,5,3,0
43755,7,0,4,0,1,8,0
43756,1,0,8,3,6,7,0
43757,8,8,8,3,8,7,0
43758,9,4,5,3,7,5,0
43759,5,8,3,1,8,2,0
43760,9,3,3,9,4,1,0
43761,0,6,7,7,3,4,0
43762,6,0,8,6,2,0,0
43763,6,1,3,5,7,4,0
43764,1,8,8,9,6,6,0
43765,2,0,5,2,4,3,0
43766,0,7,3,5,5,3,0
43767,8,4,6,3,1,6,0
43768,5,4,6,6,9,8,0
43769,1,6,1,4,8,3,0
43770,7,8,2,0,9,7,0
43771,1,9,3,1,7,2,0
43772,3,8,4,6,5,2,0
43773,5,4,0,7,5,6,0
43774,3,9,0,0,2,9,0
43775,3,5,8,5,5,0,0
43776,3,5,4,9,4,2,0
43777,5,2,6,1,7,3,0
43778,8,0,7,3,5,2,0
43779,0,4,8,5,6,5,0
43780,0,3,0,4,1,2,0
43781,1,5,4,9,7,1,0
43782,7,9,2,5,2,7,0
43783,7,0,9,7,0,6,0
43784,7,7,0,5,1,4,0
43785,1,3,6,9,1,7,0
43786,4,2,4,1,9,4,0
43787,7,4,2,5,1,0,0
43788,9,0,0,8,1,8,0
43789,3,9,6,3,3,2,0
43790,4,9,5,4,7,9,0
43791,8,8,1,7,9,7,0
43792,0,2,4,0,7,3,0
43793,9,7,2,7,5,3,0
43794,3,2,4,0,4,3,0
43795,0,0,7,9,3,7,0
43796,3,5,8,6,5,2,0
43797,1,2,1,4,4,8,0
43798,8,9,3,5,1,0,0
43799,5,0,2,6,0,1,0
43800,8,4,6,9,1,4,0
43801,6,8,9,4,2,2,0
43802,9,1,0,9,9,1,0
43803,9,2,2,0,5,8,0
43804,1,2,9,0,3,3,0
43805,3,8,9,0,0,9,0
43806,1,0,8,6,6,3,0
43807,4,6,7,9,6,4,0
43808,0,3,9,8,2,4,0
43809,7,9,3,6,2,3,0
43810,8,8,4,5,9,2,0
43811,5,4,1,7,6,8,0
43812,6,0,2,2,8,2,0
43813,6,2,4,3,2,5,0
43814,8,3,5,3,5,3,0
43815,0,2,7,7,1,1,0
43816,6,0,7,6,4,1,0
43817,5,5,6,0,7,1,0
43818,4,2,0,5,7,4,0
43819,5,9,8,9,9,9,0
43820,4,9,0,2,4,3,0
43821,5,7,7,3,0,6,0
43822,0,5,0,0,9,2,0
43823,1,5,9,2,4,7,0
43824,4,8,4,9,0,1,0
43825,0,2,3,4,9,9,0
43826,9,8,4,4,4,8,0
43827,7,0,7,5,1,4,0
43828,2,8,2,1,7,4,0
43829,9,1,3,1,4,0,0
43830,5,6,5,1,9,1,0
43831,6,1,1,4,2,3,0
43832,0,2,7,4,5,2,0
43833,5,4,0,9,4,2,0
43834,1,8,6,8,4,9,0
43835,6,2,4,8,9,8,0
43836,0,7,2,7,0,8,0
43837,8,3,7,3,2,5,0
43838,8,5,0,7,0,3,0
43839,6,7,4,4,3,6,0
43840,3,6,7,7,9,4,0
43841,7,8,6,3,3,9,0
43842,9,4,5,3,5,4,0
43843,8,5,4,0,5,2,0
43844,1,1,5,4,4,6,0
43845,4,7,6,6,8,2,0
43846,1,0,4,2,7,8,0
43847,2,0,8,4,4,0,0
43848,8,2,5,2,9,2,0
43849,9,5,8,7,6,4,0
43850,2,8,2,7,8,4,0
43851,6,7,6,1,9,9,0
43852,1,6,8,5,5,4,0
43853,7,5,9,3,3,6,0
43854,8,1,1,1,5,4,0
43855,0,8,3,0,8,8,0
43856,4,0,8,0,9,4,0
43857,5,2,4,0,5,0,0
43858,3,9,1,4,7,1,0
43859,6,0,9,6,5,8,0
43860,9,4,7,1,8,2,0
43861,1,2,5,5,7,1,0
43862,8,4,0,3,9,1,0
43863,3,1,5,8,3,3,0
43864,1,8,8,2,6,7,0
43865,3,8,7,9,5,8,0
43866,5,2,5,3,0,4,0
43867,4,7,3,1,1,5,0
43868,6,3,3,9,4,7,0
43869,9,3,9,6,6,0,0
43870,4,6,1,4,2,0,0
43871,5,6,7,9,1,2,0
43872,4,5,8,5,4,6,0
43873,6,7,6,8,5,0,0
43874,6,8,5,6,2,6,0
43875,2,6,0,3,1,5,0
43876,5,5,9,3,7,3,0
43877,2,8,0,3,7,4,0
43878,7,3,0,3,2,1,0
43879,9,2,5,5,6,6,0
43880,1,3,6,7,0,1,0
43881,1,0,6,3,0,5,0
43882,0,1,7,6,4,9,0
43883,2,0,6,5,1,7,0
43884,8,2,0,5,3,1,0
43885,0,3,4,5,6,7,0
43886,7,7,1,2,4,0,0
43887,4,7,3,7,9,7,0
43888,5,1,2,4,1,7,0
43889,7,6,2,8,9,8,0
43890,6,4,9,0,3,1,0
43891,5,7,6,4,6,4,0
43892,4,7,3,5,0,4,0
43893,9,6,9,2,8,2,0
43894,0,3,5,2,9,2,0
43895,1,7,5,7,8,9,0
43896,9,5,0,1,2,8,0
43897,2,3,9,2,2,1,0
43898,8,3,1,4,4,8,0
43899,7,8,0,3,4,6,0
43900,9,7,5,6,2,3,0
43901,7,1,3,7,2,2,0
43902,6,2,5,2,9,7,0
43903,8,5,9,0,6,6,0
43904,5,3,1,7,0,5,0
43905,5,7,0,3,1,3,0
43906,2,9,5,2,6,2,0
43907,9,8,1,0,3,3,0
43908,3,8,0,9,1,0,0
43909,4,0,1,0,4,8,0
43910,6,2,5,2,8,8,0
43911,4,9,3,6,8,7,0
43912,1,7,2,7,3,7,0
43913,0,5,1,4,8,8,0
43914,4,2,3,5,8,5,0
43915,9,4,2,8,8,5,0
43916,5,8,0,3,3,9,0
43917,5,0,0,2,8,7,0
43918,0,3,0,2,2,8,0
43919,9,7,4,8,0,9,0
43920,9,9,3,7,0,2,0
43921,4,2,6,4,1,5,0
43922,6,0,6,9,5,2,0
43923,8,5,8,5,8,6,0
43924,8,5,9,9,6,0,0
43925,1,3,9,3,1,1,0
43926,9,0,0,7,9,2,0
43927,7,9,6,6,0,8,0
43928,0,5,0,0,7,2,0
43929,1,9,4,8,2,5,0
43930,1,3,3,6,9,6,0
43931,8,4,0,4,8,5,0
43932,9,5,3,5,8,0,0
43933,7,9,6,0,8,9,0
43934,0,8,8,2,8,7,0
43935,3,5,1,0,6,3,0
43936,6,8,6,3,9,8,0
